"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"shares";"reactions";"like";"love";"haha";"wow";"sad";"angry"
"2";"106";"10";"2901874250101061_2904318833189936";"data";"data.*";"fetched (200)";"2021-03-18 13:45:50.516345";"Facebook:/<post-id>/comments";"So ist es! ";"2021-01-09T13:28:24+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"107";"10";"2901874250101061_2904339706521182";"data";"data.*";"fetched (200)";"2021-03-18 13:45:50.516345";"Facebook:/<post-id>/comments";"Raphael Zimmerli";"2021-01-09T14:09:23+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"108";"10";"2901874250101061_2907279146227238";"data";"data.*";"fetched (200)";"2021-03-18 13:45:50.516345";"Facebook:/<post-id>/comments";"Absolut richtig. Im Fall Corona-Impfung ist er nur noch ein Küchenbrett.";"2021-01-13T10:48:48+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"109";"10";"2901874250101061_2907284772893342";"data";"data.*";"fetched (200)";"2021-03-18 13:45:50.516345";"Facebook:/<post-id>/comments";"Bei allen Impfungen 😉";"2021-01-13T11:01:47+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"110";"10";"2901874250101061_2907285099559976";"data";"data.*";"fetched (200)";"2021-03-18 13:45:50.516345";"Facebook:/<post-id>/comments";"https://youtu.be/ai-OZl2-SO0";"2021-01-13T11:02:37+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"111";"10";"1378045312483970_2901874250101061";"offcut";"";"fetched (200)";"2021-03-18 13:45:50.516345";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"112";"10";"1378045312483970_2901874250101061";"headers";"";"fetched (200)";"2021-03-18 13:45:50.516345";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"113";"11";"1378045312483970_2883868141901672";"empty";"";"fetched (200)";"2021-03-18 13:45:50.805375";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"114";"11";"1378045312483970_2883868141901672";"headers";"";"fetched (200)";"2021-03-18 13:45:50.805375";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"115";"12";"2877293345892485_2877302245891595";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"China Town sagt doch schon alles aus!";"2020-12-07T15:04:49+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"116";"12";"2877293345892485_2877340342554452";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Chinesen, Iren und Italiener, alles keine Idoten........";"2020-12-07T16:08:00+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"117";"12";"2877293345892485_2877348765886943";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Die Redaktion scheint gutes Stöffchen parat zu haben! ";"2020-12-07T16:24:04+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"118";"12";"2877293345892485_2877437272544759";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"BLM sind die reinsten Rassisten. Die hetzen die Menschen gegeneinander auf. Wer glaubt das sind die Guten, der sollte sich mal anhören, was die so von sich geben";"2020-12-07T18:47:55+0000";"3";"0";"";"3";"3";"0";"0";"0";"0";"0"
"2";"119";"12";"2877293345892485_2877441719210981";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Auf der nördlichen Halbkugel ist es im Winter saukalt und es gibt nichts zu essen. Über Jahrtausende konnten nur die Menschen ihre Gene weitergeben, die schlau genug waren, Vorräte anzulegen und sich ein Dach über den Kopf zu schaffen. Alle anderen sind erfroren, oder sind verhungert. Am Anfang war die Lehmhütte und der Beginn der Landwirtschaft. Am Ende stand die Industrialisierung.  Das kann man nun rassistisch nennen, wie man will, aber das ist das ganze Geheimnis der Vorherrschaft der Nordhalbkugelbewohner.";"2020-12-07T18:54:03+0000";"5";"0";"";"5";"5";"0";"0";"0";"0";"0"
"2";"120";"12";"2877293345892485_2877445452543941";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Ein Ghetto hat für mich in erster Linie nichts mit der Kultur und Herkubft von Menschen zu tun, sondern damit, wie die Menschen in ihren Bezirken leben, wie sich die betreffende Straßen präsentieren. Heruntetgekommen, verwahrlost, vermüllt/verdreckt, unfreundlich bis hochgradig Aggressiv anderen Menschen gegenüber, sowas ist für mich ein Ghetto. Und das findet man in allen Kulturen dieses Planeten. In einigen mehr, in anderen etwas weniger. Ist aber durchaus klar, mit immer neuen, immer hirnverbranteren Aussagen muss irgendwie versucht werden, das Narrativ des Superrassissmus zu bedienen... dieser Irrsinn ist einfach nur noch nervig.";"2020-12-07T19:01:59+0000";"6";"0";"";"6";"6";"0";"0";"0";"0";"0"
"2";"121";"12";"2877293345892485_2877608392527647";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Weiß nicht, ob ich der einzige bin mit Problemen, aber ich kann seit Wochen keine Ausgabe mehr kaufen. Ich bekomme jedes mal, wenn ich den Warenkorb öffnen möchte einen ""HTTP 500""-Fehler. Bisher kam keine Antwort vom Support und ich würde echt gerne weitere Ausgaben kaufen können.";"2020-12-08T00:06:26+0000";"0";"2";"";"0";"0";"0";"0";"0";"0";"0"
"2";"122";"12";"2877293345892485_2877776049177548";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Eine gute Frage..?";"2020-12-08T04:48:49+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"123";"12";"2877293345892485_2878009905820829";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Der Erfolg der Asian - Americans zeigt deutlich, dass nicht die angebliche ""Weisse Überlegenheit"" das Problem der schwarzen Bevölkerung ist. Beide Bevölkerungsgruppen hatten die gleichen Ausgangsvoraussetzungen.  ";"2020-12-08T11:32:33+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"124";"12";"2877293345892485_2878119965809823";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Philipp Schweizer Bitte statt Paypal, Vorkasse wählen. https://www.expresszeitung.com/faq";"2020-12-08T14:20:20+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"125";"12";"2877293345892485_2878273285794491";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Josip Ružić Raphael Zimmerli Das isch alles weg dem Phöse Rassismus";"2020-12-08T18:02:27+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"126";"12";"2877293345892485_2882224895399330";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"Das würde ich echt super gerne tun, aber ich kann nicht mal auf meinen Account zugreifen. ";"2020-12-13T13:30:53+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"127";"12";"1378045312483970_2877293345892485";"offcut";"";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"128";"12";"1378045312483970_2877293345892485";"headers";"";"fetched (200)";"2021-03-18 13:45:51.156375";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"129";"13";"2875482452740241_2875509299404223";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.570192";"Facebook:/<post-id>/comments";"Man sollte den Typen ihr gesamtes Vermögen abnehmen und für humanitäre Zwecke einsetzen. Dann können sie nicht mehr manipulieren und Intrigieren.";"2020-12-05T09:47:58+0000";"18";"3";"";"19";"18";"1";"0";"0";"0";"0"
"2";"130";"13";"2875482452740241_2875536986068121";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.570192";"Facebook:/<post-id>/comments";"Wenn man dieses Foto betrachtet, ist alles gesprochen und Kleber, und Slomka  auch vertreten unglaublich Alle gehören absofort in die Wüste gejagt 🤮🤮🤬🤬";"2020-12-05T10:39:56+0000";"4";"0";"";"4";"4";"0";"0";"0";"0";"0"
"2";"131";"13";"2875482452740241_2875539516067868";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.570192";"Facebook:/<post-id>/comments";"Herr Rothschild könnte mit seinem Vermögen die ganze Weltbevölkerung ernähren.";"2020-12-05T10:45:12+0000";"5";"0";"";"5";"5";"0";"0";"0";"0";"0"
"2";"132";"13";"2875482452740241_2875766866045133";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.570192";"Facebook:/<post-id>/comments";"Sandra Furrer dann wird es Zeit für.........";"2020-12-05T16:28:11+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"133";"13";"2875482452740241_2877860655835754";"data";"data.*";"fetched (200)";"2021-03-18 13:45:51.570192";"Facebook:/<post-id>/comments";"Nicht nur das, in Frankreich 1789 hatten sie ein sehr effektives Instrument für solches Gesindel.";"2020-12-08T07:51:48+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"134";"13";"1378045312483970_2875482452740241";"offcut";"";"fetched (200)";"2021-03-18 13:45:51.570192";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"135";"13";"1378045312483970_2875482452740241";"headers";"";"fetched (200)";"2021-03-18 13:45:51.570192";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"136";"14";"1378045312483970_2873161676305652";"empty";"";"fetched (200)";"2021-03-18 13:45:51.846204";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"137";"14";"1378045312483970_2873161676305652";"headers";"";"fetched (200)";"2021-03-18 13:45:51.846204";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"138";"15";"2873155596306260_2873349789620174";"data";"data.*";"fetched (200)";"2021-03-18 13:45:52.192781";"Facebook:/<post-id>/comments";"Eso geht das wohl'wollendst  ?  🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶";"2020-12-02T18:14:23+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"139";"15";"1378045312483970_2873155756306244";"offcut";"";"fetched (200)";"2021-03-18 13:45:52.192781";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"140";"15";"1378045312483970_2873155756306244";"headers";"";"fetched (200)";"2021-03-18 13:45:52.192781";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"141";"16";"2873153429639810_2873193326302487";"data";"data.*";"fetched (200)";"2021-03-18 13:45:52.556791";"Facebook:/<post-id>/comments";"Wild Wild West.. Divide et Imperia..";"2020-12-02T13:55:24+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"142";"16";"2873153429639810_2873223162966170";"data";"data.*";"fetched (200)";"2021-03-18 13:45:52.556791";"Facebook:/<post-id>/comments";"Super freue mich drauf es zu lesen! Die beste Zeitschrift die ich kenne!!";"2020-12-02T14:43:04+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"143";"16";"2873153429639810_2873298179625335";"data";"data.*";"fetched (200)";"2021-03-18 13:45:52.556791";"Facebook:/<post-id>/comments";"Wenn man über die Rassengleichheit und die Bürgerrechte nachdenkt, welche politische Partei kommt einem da in den Sinn? Die Republikaner? Oder die Demokraten? Die meisten Menschen würden wahrscheinlich die Demokraten sagen. Aber diese Antwort ist falsch. Seit ihrer Gründung im Jahre 1829 hat die Demokratische Partei gegen jede größere Bürgerrechtsinitiative gekämpft und kann auf eine lange Geschichte der Diskriminierung zurückblicken. Die Demokratische Partei verteidigte die Sklaverei, begann den Bürgerkrieg, lehnte den Wiederaufbau ab, gründete den Ku-Klux-Klan, verhängte die Rassentrennung, verübte Lynchmorde und kämpfte gegen die Bürgerrechtsgesetze der 1950er und 1960er Jahre.  https://www.bitchute.com/video/LGTW2rsErZh2/?fbclid=IwAR04Euv9l5Awn8AyK_ClUfhKWFqxVi5CoJyYXJasQJYUCAGbVUP6WANi3-c";"2020-12-02T16:47:08+0000";"5";"0";"";"5";"5";"0";"0";"0";"0";"0"
"2";"144";"16";"2873153429639810_2873337766288043";"data";"data.*";"fetched (200)";"2021-03-18 13:45:52.556791";"Facebook:/<post-id>/comments";"Die Afrikaner und Arabische leuten waren die erste Sklavenhändler Die Afrikaner voran ksn msn in Geschichtsbücher nachschlagen.";"2020-12-02T17:52:12+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"145";"16";"2873153429639810_2878045329150620";"data";"data.*";"fetched (200)";"2021-03-18 13:45:52.556791";"Facebook:/<post-id>/comments";"Putin wäre stolz auf euch nützliche Idioten.";"2020-12-08T12:36:05+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"146";"16";"2873153429639810_2900890756866077";"data";"data.*";"fetched (200)";"2021-03-18 13:45:52.556791";"Facebook:/<post-id>/comments";"interessant diese Thematik in Bezug auf den Kommunismus!";"2021-01-05T12:52:24+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"147";"16";"1378045312483970_2873153429639810";"offcut";"";"fetched (200)";"2021-03-18 13:45:52.556791";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"148";"16";"1378045312483970_2873153429639810";"headers";"";"fetched (200)";"2021-03-18 13:45:52.556791";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"149";"17";"2861127017509118_2866236643664822";"data";"data.*";"fetched (200)";"2021-03-18 13:45:52.940337";"Facebook:/<post-id>/comments";"Schaut mal was die Kronen Zeitung schreibt!!!  „Wenn wir den „großen Reset“ nicht wollen, müssen wir jene Politiker austauschen, die ihn herbeiführen. Wir haben die Wahl. Politiker sind nicht unsere Chefs – sie sind unsere Angestellten.“ ICH BIN PAFF!!!  https://epaper.krone.at/article.act?share_token=eyJhbGciOiJIUzI1NiJ9.eyJleHAiOjE2Mzc1NDM5ODksImlzc3VlSWQiOjc4NTc2NywibmV3c0l0ZW1JZCI6NzIxMjc1MzJ9.Efk0puZ6ZXZg-7bTaXdjxYW-Hsq4okrpz601zjfdawA";"2020-11-24T09:17:48+0000";"1";"0";"";"2";"1";"0";"0";"1";"0";"0"
"2";"150";"17";"1378045312483970_2861127017509118";"offcut";"";"fetched (200)";"2021-03-18 13:45:52.940337";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"151";"17";"1378045312483970_2861127017509118";"headers";"";"fetched (200)";"2021-03-18 13:45:52.940337";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"152";"18";"2860457320909421_2860481674240319";"data";"data.*";"fetched (200)";"2021-03-18 13:45:53.298339";"Facebook:/<post-id>/comments";"Das Video bzw der Vortrag ist wie eine handlungsstrategie für die mommunisten so gut ist das vorhergesehen von griffin sehr schlauer vorausschauender mann";"2020-11-17T16:02:55+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"153";"18";"1378045312483970_2860457320909421";"offcut";"";"fetched (200)";"2021-03-18 13:45:53.298339";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"154";"18";"1378045312483970_2860457320909421";"headers";"";"fetched (200)";"2021-03-18 13:45:53.298339";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"155";"19";"2858606481094505_2858647464423740";"data";"data.*";"fetched (200)";"2021-03-18 13:45:53.665350";"Facebook:/<post-id>/comments";"Vor was haben Sie alle Angst wenn es diesen Killer Virus wirklich gibt müssen die da oben sich doch keine Sorgen machen und Videos sperren... Irgendwo passt da was nicht zusammen";"2020-11-15T17:29:26+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"156";"19";"1378045312483970_2858606481094505";"offcut";"";"fetched (200)";"2021-03-18 13:45:53.665350";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"157";"19";"1378045312483970_2858606481094505";"headers";"";"fetched (200)";"2021-03-18 13:45:53.665350";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"158";"20";"2847907012164452_2847916155496871";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Die slowakische  Präsidentin Caputova beginnt  gerade Volker  Mord!  Sie und ihre  Regierung  müssen gestoppt werden!";"2020-11-04T17:19:17+0000";"34";"2";"";"38";"34";"1";"2";"1";"0";"0"
"2";"159";"20";"2847907012164452_2847930352162118";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"😂😂😂😂😂😂😂😂😂😂😂😂😂";"2020-11-04T17:39:51+0000";"0";"1";"";"0";"0";"0";"0";"0";"0";"0"
"2";"160";"20";"2847907012164452_2847950958826724";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Wahnsinnig 🤦‍♀️";"2020-11-04T18:08:08+0000";"4";"1";"";"4";"4";"0";"0";"0";"0";"0"
"2";"161";"20";"2847907012164452_2847951662159987";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Wo sind wir da alle nur reingeraden????? Es ist der Wahnsinn.....";"2020-11-04T18:09:19+0000";"110";"17";"";"117";"110";"3";"1";"0";"2";"1"
"2";"162";"20";"2847907012164452_2847966375491849";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Habe ich ja doch recht Adolf Hitler  Lässt grüßen......";"2020-11-04T18:30:55+0000";"1";"0";"";"2";"1";"0";"1";"0";"0";"0"
"2";"163";"20";"2847907012164452_2847968522158301";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Jörg Uhlig das ist der Wahnsinn des Deep State, hier geht es um Macht und Kontrolle, aber definitiv nicht um die Gesundheit der Bevölkerung. ";"2020-11-04T18:34:27+0000";"33";"0";"";"41";"33";"6";"1";"0";"0";"1"
"2";"164";"20";"2847907012164452_2847968942158259";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Dann hungere ich ich lass mich nicht erpressen von keinem Politiker von keinem Experten und von keinem Land! Lieber sterbe ich! Weil so fängt es an und so mit verlieren wir unsere Freiheit! Hoffe das es hier nicht so weit kommt weil dann bin ich der erste mit einer Waffe in der Hand der seine Freiheit verteidigt";"2020-11-04T18:35:17+0000";"26";"3";"";"30";"26";"2";"2";"0";"0";"0"
"2";"165";"20";"2847907012164452_2847969175491569";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Tatjana Zöllner  Wie wahr....";"2020-11-04T18:35:44+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"166";"20";"2847907012164452_2847969605491526";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Und die USA wählen freiwillig ihren eigenen Henker Biden, der ganz tief mit in diesem Verbrechersumpf steckt, ich versteh diese Welt absolut nicht mehr.";"2020-11-04T18:36:20+0000";"4";"0";"";"4";"4";"0";"0";"0";"0";"0"
"2";"167";"20";"2847907012164452_2847970128824807";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Das sagt doch alles kostenlos PCR Tests war hier Deutschland auch und Was ist jetzt die denken auch man ist blöd";"2020-11-04T18:37:08+0000";"13";"0";"";"14";"13";"0";"1";"0";"0";"0"
"2";"168";"20";"2847907012164452_2847973335491153";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Dann wäre es sinnvoller Antikörpertests durchzuführen wenn schon Alle getestet werden.Dann kann man die Immunität des Einzelnen ermitteln und hat eine genaue statistische Ermittlung . Ansonsten sind es nur positiv Getestete, was nur die Zahlen aufwärts treibt.";"2020-11-04T18:41:59+0000";"174";"46";"";"185";"174";"3";"7";"0";"0";"1"
"2";"169";"20";"2847907012164452_2847973585491128";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Der verrücktheit sind keine grenzen gesetzt unfassbar";"2020-11-04T18:42:18+0000";"255";"3";"";"263";"255";"4";"0";"0";"3";"1"
"2";"170";"20";"2847907012164452_2847976325490854";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Schaut Mal bei YouTube nach : Bernie Australien, oder schaut nach Nico DaVinci.  Überall wird Militär eingesetzt, in Polen, Slowakei und sich bei uns  In Österreich, nachdem die Coronamassnahmen gekippt wurden vom Gericht, gab es Zack einen sog. Terroranschlag und Militär wird eingesetzt! 😏Merkelt Mal was!";"2020-11-04T18:45:52+0000";"8";"2";"";"8";"8";"0";"0";"0";"0";"0"
"2";"171";"20";"2847907012164452_2847978555490631";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Und die testen auch kleine Kinder";"2020-11-04T18:49:33+0000";"11";"13";"";"14";"11";"0";"1";"0";"1";"1"
"2";"172";"20";"2847907012164452_2847979665490520";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Tatjana Zöllner  Ich weiß das ja, aber es ist so unreal......, das wir so einfach überrumpelt werden können und fast keine Möglichkeiten haben uns gerichtlich zu wehren. Und unsere Regierung hält sich an nichts, ist brutal, lügt, verkauft uns und setzt ihren wahnwitzigen Plan, Punkt für Punkt durch und die meisten Leute merken das noch nicht einmal.......es tut einfach nur weh und auf der anderen Seite entwickelt sich Hass, das die einem dein Leben zerstören wollen.";"2020-11-04T18:51:41+0000";"11";"0";"";"13";"11";"2";"0";"0";"0";"0"
"2";"173";"20";"2847907012164452_2847980755490411";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"";"2020-11-04T18:53:31+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"174";"20";"2847907012164452_2847984165490070";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Anna Anders stimmt das ist so gewollt  ich hoffe die schmorren in der Hölle alle";"2020-11-04T19:00:12+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"175";"20";"2847907012164452_2847986278823192";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Renate Feldhaus die lassen sich alle vor den Karren spannen 😡";"2020-11-04T19:03:21+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"176";"20";"2847907012164452_2847987232156430";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Das kommt bei uns auch";"2020-11-04T19:04:11+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"177";"20";"2847907012164452_2847987415489745";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Warum wohl sollen alle getestet werden und was verbirgt sich hinter den Tests?";"2020-11-04T19:04:28+0000";"7";"7";"";"7";"7";"0";"0";"0";"0";"0"
"2";"178";"20";"2847907012164452_2847987875489699";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Hm....warum will man eigentlich so viel testen oder impfen 🤔 ich versteh es nicht kann mich jemand aufklären ?";"2020-11-04T19:05:07+0000";"1";"11";"";"1";"1";"0";"0";"0";"0";"0"
"2";"179";"20";"2847907012164452_2847995945488892";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Susanne Klukas Um uns zu dezimieren.";"2020-11-04T19:19:35+0000";"0";"0";"";"1";"0";"0";"1";"0";"0";"0"
"2";"180";"20";"2847907012164452_2847997248822095";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Jörg Uhlig Wenn endlich alle es durchschauen und zusammenstehen und sich rigoros verweigern.";"2020-11-04T19:21:50+0000";"4";"0";"";"5";"4";"1";"0";"0";"0";"0"
"2";"181";"20";"2847907012164452_2847997532155400";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"";"2020-11-04T19:22:22+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"182";"20";"2847907012164452_2847999482155205";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"Wenn die Hirn und Eierlose Polizei es auch kapieren würde und sich ein Herz fassen und sich auf die Seite der Bürger stellen würde, könnten sie ihre teuflischen Pläne vergessen.";"2020-11-04T19:25:41+0000";"116";"8";"";"126";"116";"9";"1";"0";"0";"0"
"2";"183";"20";"1378045312483970_2847907012164452";"offcut";"";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"184";"20";"1378045312483970_2847907012164452";"headers";"";"fetched (200)";"2021-03-18 13:45:54.014349";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"185";"21";"2842121876076299_2842259972729156";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Vor ca. 15 Jahren gab  es doch die Vogelgrippe. https://www.gandhi-auftrag.de/faktuell-2006-03-06-lanka.mp3";"2020-10-29T22:19:04+0000";"0";"1";"";"0";"0";"0";"0";"0";"0";"0"
"2";"186";"21";"2842121876076299_2842548176033669";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Hallo Deutsche Regierung  Diese Zahlen hätte ich gerne von Euch. Die wahren Zahlen . Und dann sucht nach einer realen Lösung gegen einen Virus der sich wie ein Grippevirus anfühlt.";"2020-10-30T06:16:19+0000";"52";"4";"";"53";"52";"0";"0";"0";"0";"1"
"2";"187";"21";"2842121876076299_2842550192700134";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Und so ist es auch bei uns...lächerlich diese Regierung";"2020-10-30T06:20:19+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"188";"21";"2842121876076299_2842553972699756";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Bitte stellen sie den Link dieser Tabelle ein, möchte diese täglich überprüfen um mich nicht weiter verarschen zu lassen, vielen Dank fürs Augen öffnen";"2020-10-30T06:27:48+0000";"5";"0";"";"6";"5";"0";"1";"0";"0";"0"
