"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.name";"from.id";"created_time";"comments";"reactions";"shares";"comment_likes";"comment_comments"
"2";"4972";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T15:30:28+0000";"";"";"";"3";"2"
"2";"4973";"157";"7382473689_10160609410658690";"offcut";"";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"4974";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T15:33:22+0000";"";"";"";"0";"0"
"2";"4975";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T15:56:23+0000";"";"";"";"0";"0"
"2";"4976";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T16:01:00+0000";"";"";"";"0";"0"
"2";"4977";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T16:06:56+0000";"";"";"";"2";"0"
"2";"4978";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T16:30:37+0000";"";"";"";"0";"0"
"2";"4979";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T16:33:57+0000";"";"";"";"0";"0"
"2";"4980";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T16:35:01+0000";"";"";"";"0";"0"
"2";"4981";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T16:45:41+0000";"";"";"";"0";"0"
"2";"4982";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T17:02:11+0000";"";"";"";"0";"0"
"2";"4983";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T17:19:20+0000";"";"";"";"0";"0"
"2";"4984";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T17:28:14+0000";"";"";"";"0";"0"
"2";"4985";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T17:31:26+0000";"";"";"";"0";"0"
"2";"4986";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T17:33:06+0000";"";"";"";"0";"0"
"2";"4987";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T17:39:31+0000";"";"";"";"1";"0"
"2";"4988";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T17:42:10+0000";"";"";"";"0";"0"
"2";"4989";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T18:08:55+0000";"";"";"";"1";"0"
"2";"4990";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T18:11:25+0000";"";"";"";"0";"0"
"2";"4991";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T18:48:55+0000";"";"";"";"0";"0"
"2";"4992";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T19:01:50+0000";"";"";"";"0";"0"
"2";"4993";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T19:15:40+0000";"";"";"";"0";"0"
"2";"4994";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T19:21:01+0000";"";"";"";"0";"0"
"2";"4995";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T19:23:42+0000";"";"";"";"0";"0"
"2";"4996";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T19:25:57+0000";"";"";"";"0";"0"
"2";"4997";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T19:27:30+0000";"";"";"";"0";"0"
"2";"4998";"157";"7382473689_10160609410658690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"2022-02-21T19:28:22+0000";"";"";"";"0";"0"
"2";"4999";"157";"7382473689_10160609410658690";"offcut";"";"fetched (200)";"2022-02-22 01:16:00.885886";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"5000";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:58:48+0000";"";"";"";"0";"0"
"2";"5001";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:59:59+0000";"";"";"";"4";"1"
"2";"5002";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:01:06+0000";"";"";"";"0";"0"
"2";"5003";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:03:32+0000";"";"";"";"3";"5"
"2";"5004";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:04+0000";"";"";"";"0";"0"
"2";"5005";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:05+0000";"";"";"";"0";"0"
"2";"5006";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:05+0000";"";"";"";"0";"0"
"2";"5007";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:06+0000";"";"";"";"0";"0"
"2";"5008";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:07+0000";"";"";"";"0";"0"
"2";"5009";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:07+0000";"";"";"";"0";"0"
"2";"5010";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:08+0000";"";"";"";"0";"0"
"2";"5011";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:09+0000";"";"";"";"0";"0"
"2";"5012";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:10+0000";"";"";"";"0";"0"
"2";"5013";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:12+0000";"";"";"";"0";"0"
"2";"5014";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:12+0000";"";"";"";"0";"0"
"2";"5015";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:04:58+0000";"";"";"";"0";"0"
"2";"5016";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:05:11+0000";"";"";"";"14";"3"
"2";"5017";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:05:49+0000";"";"";"";"1";"0"
"2";"5018";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:08:57+0000";"";"";"";"3";"0"
"2";"5019";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:09:56+0000";"";"";"";"5";"13"
"2";"5020";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:17:18+0000";"";"";"";"0";"0"
"2";"5021";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:20:58+0000";"";"";"";"0";"0"
"2";"5022";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:21:46+0000";"";"";"";"1";"0"
"2";"5023";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:23:25+0000";"";"";"";"0";"0"
"2";"5024";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:25:47+0000";"";"";"";"1";"3"
"2";"5025";"158";"7382473689_10160609351813690";"offcut";"";"fetched (200)";"2022-02-22 01:16:01.618821";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"5026";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:26:52+0000";"";"";"";"0";"0"
"2";"5027";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:33:07+0000";"";"";"";"0";"0"
"2";"5028";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:35:43+0000";"";"";"";"2";"0"
"2";"5029";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:37:01+0000";"";"";"";"1";"0"
"2";"5030";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:38:46+0000";"";"";"";"0";"0"
"2";"5031";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:40:11+0000";"";"";"";"0";"0"
"2";"5032";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:40:46+0000";"";"";"";"0";"0"
"2";"5033";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:42:47+0000";"";"";"";"0";"0"
"2";"5034";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:43:27+0000";"";"";"";"0";"0"
"2";"5035";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T19:14:48+0000";"";"";"";"3";"1"
"2";"5036";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T20:21:22+0000";"";"";"";"1";"0"
"2";"5037";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T20:37:58+0000";"";"";"";"0";"0"
"2";"5038";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T20:46:48+0000";"";"";"";"0";"0"
"2";"5039";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T20:50:48+0000";"";"";"";"0";"2"
"2";"5040";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T20:51:33+0000";"";"";"";"0";"0"
"2";"5041";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T21:28:56+0000";"";"";"";"1";"0"
"2";"5042";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T21:36:00+0000";"";"";"";"0";"0"
"2";"5043";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T22:24:39+0000";"";"";"";"0";"0"
"2";"5044";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T22:43:28+0000";"";"";"";"1";"0"
"2";"5045";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T22:43:49+0000";"";"";"";"0";"0"
"2";"5046";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T23:46:37+0000";"";"";"";"0";"0"
"2";"5047";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T23:54:57+0000";"";"";"";"1";"1"
"2";"5048";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T23:56:40+0000";"";"";"";"0";"0"
"2";"5049";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T23:57:26+0000";"";"";"";"0";"0"
"2";"5050";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T23:59:35+0000";"";"";"";"0";"0"
"2";"5051";"158";"7382473689_10160609351813690";"offcut";"";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"5052";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-20T23:59:35+0000";"";"";"";"0";"0"
"2";"5053";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T00:01:07+0000";"";"";"";"1";"0"
"2";"5054";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T00:01:33+0000";"";"";"";"1";"0"
"2";"5055";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T00:05:32+0000";"";"";"";"1";"0"
"2";"5056";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T00:08:28+0000";"";"";"";"0";"0"
"2";"5057";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T00:15:54+0000";"";"";"";"0";"0"
"2";"5058";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T00:59:59+0000";"";"";"";"1";"0"
"2";"5059";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T01:23:51+0000";"";"";"";"0";"0"
"2";"5060";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T01:55:58+0000";"";"";"";"0";"0"
"2";"5061";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T02:50:36+0000";"";"";"";"1";"0"
"2";"5062";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T03:42:49+0000";"";"";"";"0";"0"
"2";"5063";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T05:28:17+0000";"";"";"";"0";"0"
"2";"5064";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T05:38:16+0000";"";"";"";"0";"0"
"2";"5065";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T06:30:50+0000";"";"";"";"0";"2"
"2";"5066";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T06:36:36+0000";"";"";"";"0";"0"
"2";"5067";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T06:40:47+0000";"";"";"";"0";"0"
"2";"5068";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T07:36:18+0000";"";"";"";"0";"0"
"2";"5069";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T10:33:44+0000";"";"";"";"0";"0"
"2";"5070";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T13:05:24+0000";"";"";"";"0";"0"
"2";"5071";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T13:36:35+0000";"";"";"";"0";"0"
"2";"5072";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T14:44:43+0000";"";"";"";"0";"0"
"2";"5073";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T16:52:59+0000";"";"";"";"0";"0"
"2";"5074";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T18:37:26+0000";"";"";"";"0";"0"
"2";"5075";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-21T19:52:38+0000";"";"";"";"1";"0"
"2";"5076";"158";"7382473689_10160609351813690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"2022-02-22T00:14:38+0000";"";"";"";"0";"0"
"2";"5077";"158";"7382473689_10160609351813690";"offcut";"";"fetched (200)";"2022-02-22 01:16:01.947167";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"5078";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:33:14+0000";"";"";"";"0";"0"
"2";"5079";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:33:19+0000";"";"";"";"0";"0"
"2";"5080";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:33:24+0000";"";"";"";"0";"0"
"2";"5081";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:35:55+0000";"";"";"";"5";"2"
"2";"5082";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:36:48+0000";"";"";"";"2";"0"
"2";"5083";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:37:03+0000";"";"";"";"20";"4"
"2";"5084";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:37:48+0000";"";"";"";"0";"0"
"2";"5085";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:38:24+0000";"";"";"";"0";"0"
"2";"5086";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:38:46+0000";"";"";"";"0";"0"
"2";"5087";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:42:09+0000";"";"";"";"0";"0"
"2";"5088";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:34+0000";"";"";"";"0";"0"
"2";"5089";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:35+0000";"";"";"";"0";"0"
"2";"5090";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:35+0000";"";"";"";"0";"0"
"2";"5091";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:37+0000";"";"";"";"0";"0"
"2";"5092";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:37+0000";"";"";"";"0";"0"
"2";"5093";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:37+0000";"";"";"";"0";"0"
"2";"5094";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:38+0000";"";"";"";"0";"0"
"2";"5095";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:39+0000";"";"";"";"0";"0"
"2";"5096";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:39+0000";"";"";"";"0";"0"
"2";"5097";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:41+0000";"";"";"";"0";"0"
"2";"5098";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:43:42+0000";"";"";"";"0";"0"
"2";"5099";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:52:43+0000";"";"";"";"1";"0"
"2";"5100";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T17:53:36+0000";"";"";"";"1";"0"
"2";"5101";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:10:03+0000";"";"";"";"5";"0"
"2";"5102";"159";"7382473689_10160609309878690";"data";"data.*";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"2022-02-20T18:11:04+0000";"";"";"";"2";"0"
"2";"5103";"159";"7382473689_10160609309878690";"offcut";"";"fetched (200)";"2022-02-22 01:16:02.609964";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
